date,tweet
2020-10-06 20:49:00,"The pandemic is not a red state versus blue state issue. The virus doesn’t care where you live or what political party you belong to.

It infects us all. It will take anyone’s life. It is a virus — not a political weapon."
2020-10-06 20:45:00,I do not believe we have to choose between law and order and racial justice in America.
2020-10-06 20:44:00,"As president, I will send a clear, unequivocal message to the entire nation: There is no place for hate in America.

It will be given no license. It will be given no oxygen. It will be given no safe harbor."
2020-10-06 20:29:43,We are engaged once again in a battle for the soul of the nation. It’s a battle we’ve been in before and we can win again. Tune in as I deliver remarks from Gettysburg. https://t.co/I9KItf8Fjn
2020-10-06 20:06:17,"RT @TeamJoe: New Mexico! 🌵

Today is the last day to register to vote! 

You can also register before you early vote in person.

Make sure…"
2020-10-06 19:49:07,"RT @TeamJoe: Hey, Nevada!

This is your last day to register to VOTE via mail. 

Let your voice be heard. 

You can also register to vote o…"
2020-10-06 19:49:05,"RT @TeamJoe: Hey, Illinois! 👋🏿👋🏻👋🏼👋🏽👋🏾

Today is the last day for you to register to vote via mail! 

You can also register online until Oc…"
2020-10-06 18:19:00,Unity over division.
2020-10-06 17:40:00,"Florida — la decisión de hoy de extender la fecha para inscribirse para votar es una victoria para nuestra democracia. Si no te has registrado, visita https://t.co/SSNUK7cjLs antes de las 7 PM ET e inscríbete.

Esta elección es demasiado importante para no participar."
2020-10-06 17:27:00,"Florida — today's decision to extend the voter registration deadline is a win for our democracy. If you haven't registered to vote yet, head to https://t.co/uAcduFQlKF before 7 PM ET tonight to do so.

This election is too important to sit out."
2020-10-06 16:17:46,"RT @KamalaHarris: #ImVotingFor people like my mother, Shyamala, who taught my sister and me that if you see a problem, you don't complain a…"
2020-10-06 16:15:00,"Folks, we can save nearly 100,000 lives by the end of the year if everyone wears a mask in public.

Do your part. Protect your neighbors. Wear a mask."
2020-10-06 15:00:02,"#ImVotingFor Shamar — and every kid in this country — because they deserve the chance to go as far as their God-given potential will take them.

What are you voting for? I want to hear from you @BarackObama, @MichelleObama, and @DrBiden. https://t.co/4iZaKwDzzY"
2020-10-06 13:01:04,"There’s no better person to convey what’s at stake in this election than my friend, @MichelleObama. Tune in to hear her closing argument. https://t.co/wc7mywLUHy"
2020-10-06 03:24:50,"I couldn’t let #WorldTeachersDay go by without celebrating the best teacher I know. Jilly, the way you’ve worked tirelessly and passionately for your students year after year continues to inspire me. https://t.co/rvCJHZLFvm"
2020-10-06 02:27:00,Wear a mask. https://t.co/TSuLuzAXEB
2020-10-06 01:22:00,"Folks, I just wrapped up my NBC Town Hall where I laid out my plans to build this country back better than before. If you liked what you heard, please chip in to keep tonight's momentum going: https://t.co/2QUVJ3rvkU"
2020-10-06 01:17:00,The future is yours. I'm counting on you. https://t.co/4vpSkat0ZH
2020-10-06 01:15:00,I've taken on the Castros and Putins of the world. I let them know: it stops here. It stops with me. It stops with me as president. https://t.co/p2p1n4ALRY
2020-10-06 01:02:00,Roe v. Wade must remain the law of the land. https://t.co/1Gq6Ncc2IK
2020-10-06 00:51:00,Don't tell me things can't change. https://t.co/S1L2zcKVFr
2020-10-06 00:47:00,"As president, I'll do what I've always done in the past: bring people together.

Peaceful protesters, police officers, unions, and civil rights groups — we'll all sit down at the White House. https://t.co/qk4Nh65UIC"
2020-10-06 00:34:00,"When I decided to run, I had three objectives:

1. Restore the soul of this country.
2. Rebuild the middle class.
3. Reunite the country.

It's the only way we can move forward. https://t.co/Wk3uP0Qcqm"
2020-10-06 00:31:00,"More than 200,000 Americans have died. 50,000 Americans are getting the virus every day. 1,000 a day are dying. This is a national emergency.

The President should take responsibility. https://t.co/RpEZCjjUhq"
2020-10-06 00:24:00,Listen to the scientists.
2020-10-06 00:22:00,I would hope that the President having gone through what he went through will communicate the right lesson to the American people: Masks matter. They save lives. https://t.co/Hc8lovKEwB
2020-10-06 00:17:00,I view wearing a mask as a patriotic duty — to protect those around you. #BidenTownHall
2020-10-06 00:09:00,Masks matter. They save lives.
2020-10-05 23:50:00,"I’m about to take the stage for tonight’s Town Hall in Miami, Florida. Tune in to @NBC now to watch live. https://t.co/iFo4jTtF2d"
2020-10-05 23:05:00,"Folks, starting today, I'm trying something new.

I'll be writing notes to you about my plans to build our country back better. And I'll be sharing personal stories and behind-the-scenes moments from the campaign trail, too.

I hope you'll follow along. https://t.co/OIjQQRO2I2"
2020-10-05 22:00:01,These good boys are ready to build bark better. https://t.co/OzaEkehJUR
2020-10-05 21:26:00,"Now that President Trump is busy tweeting campaign messages, I would ask him to do this: Listen to the scientists. Support masks. Support mask mandates nationwide."
2020-10-05 21:12:00,"Voting early in person starts today statewide in California, Iowa, Maine, Montana, Nebraska, and South Carolina.

This is our moment — and there is too much at stake to sit this election out.

Head to https://t.co/eoxT07uII9 to find all the info you need to make your voice heard."
2020-10-05 20:32:00,"Folks, if you live in:

Arizona
Arkansas
Florida
Georgia
Hawaii
Indiana
Kentucky
Mississippi
Ohio
South Carolina
Tennessee
Texas

Today is your last day to register to vote. Head to https://t.co/eoxT07d7QB to get registered before it's too late. https://t.co/Flq9HFKnc0"
2020-10-05 20:02:23,I’m in Florida to discuss my plans to build back our economy better for the Hispanic community and working families. Tune in. https://t.co/bKRYmvaH8O
2020-10-05 19:59:29,"RT @TeamJoe: We are 29 days away from Election Day, &amp; it’s the last day to register to vote in these states!

✅Arkansas
✅Arizona
✅Florida
✅…"
2020-10-05 16:54:00,https://t.co/eoxT07d7QB https://t.co/J6mYQG0oF2
2020-10-05 16:26:02,RT @TheDemocrats: You don’t have to wait until November 3 to cast your ballot. Be an #OctoberVoter. Make an early voting plan. https://t.co…
2020-10-05 16:25:35,"RT @HillaryClinton: Today is the deadline to register to vote in several states, including Arizona, Arkansas, Florida, Georgia, Ohio, and T…"
2020-10-05 14:00:01,"Imagine a future where:

- Health care is a right
- We end the gun violence epidemic
- We combat climate change
- Our government works for everyone

It’s a future that we can build — together."
2020-10-05 00:10:00,"The economy.
Climate change.
Health care.
Civil rights.
Racial justice.
The U.S. Supreme Court.
Our democracy.

They’re all on the line. Vote. https://t.co/eoxT07d7QB"
2020-10-04 22:32:00,It’s time we build an economy where everyone gets a fair return for their work and an equal chance to get ahead. An economy more vibrant and powerful because everyone is in on the deal. https://t.co/Tjgyn1gR2V
2020-10-04 21:01:00,"Today marks 30 days until Election Day. 30 days until we begin to restore the soul of the nation.

Chip in to power our campaign through this final stretch: https://t.co/v5RXu2WPlZ"
2020-10-04 19:05:00,"Before we're Democrats or Republicans or independents — we're Americans.

We can't forget that."
2020-10-04 17:20:00,"There are only 30 days until Election Day — but in many states, you don’t have to wait until November 3rd to make your voice heard. Head to https://t.co/eoxT07d7QB and make a plan to vote early today."
2020-10-04 15:30:00,30 days.
2020-10-04 14:05:00,"Receiving the Medal of Freedom from my friend @BarackObama was a great, great honor. I'm proud to have dedicated my life to serving this country — but I'm not done yet. https://t.co/NKEmYGOl6s"
2020-10-04 00:15:00,"At this moment, we’re facing unprecedented crises. But I know the American people have what it takes to overcome them.

There’s not a single thing beyond our capacity."
2020-10-03 23:23:00,"Folks, with just one month left until Election Day, voting is underway and there’s no time to wait to make your voice heard. Head to https://t.co/eoxT07uII9 to find everything you need to make your voting plan."
2020-10-03 22:07:00,"There’s just one month left before the most important election of our lifetime — one that will shape the future of our nation for decades to come.

Don’t wake up on November 4th wishing you had done more. Get involved today: https://t.co/gnaFCACYrW"
2020-10-03 20:37:00,One month until we can call @DrBiden our First Lady-Elect. https://t.co/Yi6wxsonYP
2020-10-03 19:15:00,"It's time we come together.

It's time we see each other as fellow Americans, who don't just live in red states and blue states, but who live in — and love — the United States of America.

That's who we are — and there is nothing we cannot do if we do it together."
2020-10-03 18:32:00,"One month until Election Day. Let’s do this, America."
2020-10-03 13:47:00,"Be a patriot. Do your part.

Wearing a mask will protect you. But it will also protect those around you — your mom, your dad, your son, your daughter, your neighbor, your co-worker.

Don’t just do it for yourself. Do it for the people you love."
2020-10-03 02:18:00,We have to come together. https://t.co/P8SkE6vkX1
2020-10-03 01:42:00,"Thank you, Grand Rapids, for a great afternoon. From the virus to the economy, we face immense challenges as a nation. But if we come together and act as one America, we can and will overcome them. https://t.co/eY5FVKRv3K"
2020-10-02 23:46:00,"I’m running as a Democrat, but I will be an American president. Whether you voted for me or against me, I will represent you."
2020-10-02 23:16:00,"We can, we will, and we must come together."
2020-10-02 21:56:00,"This cannot be a partisan moment.

It must be an American moment.

We have to come together as a nation."
2020-10-02 20:26:26,"I’m delivering remarks from Grand Rapids, Michigan. Tune in. https://t.co/LhZJjc4wIb"
2020-10-02 19:10:00,"Tonight, @BarackObama, @KamalaHarris, and @MichaelB4Jordan are hosting a grassroots fundraiser to discuss what's at stake this November and the importance of making your voice heard at the ballot box.

Chip in to reserve your spot: https://t.co/gWU2HX3G9R https://t.co/TiygIszVmE"
2020-10-02 16:22:43,"I’m happy to report that Jill and I have tested negative for COVID. Thank you to everyone for your messages of concern. I hope this serves as a reminder: wear a mask, keep social distance, and wash your hands."
2020-10-02 12:45:10,Jill and I send our thoughts to President Trump and First Lady Melania Trump for a swift recovery. We will continue to pray for the health and safety of the president and his family.
2020-10-02 00:40:00,"Donald Trump will do everything he can to distract from the fact that because of his failed COVID-19 response:

- Over 200,000 Americans have died
- 26 million are on unemployment
- 1 in 6 small businesses risk permanent closure

We can’t let him."
2020-10-01 23:18:00,"When I first ran for Senate, we put up a billboard that said, “Joe Biden: For all our families.”

It’s a motto that has guided me throughout my career.

It doesn’t matter if you’re a Democrat or Republican—I’ll be a president for all Americans, not just the ones who vote for me."
2020-10-01 22:35:00,"On Native Women's Equal Pay Day, we recognize the hard truth that Native women earn just $0.57 for every dollar a white man makes. It's unacceptable.

A Biden-Harris Administration will stand with women in Indian Country and pass legislation to close the gender wage gap. https://t.co/RstWRwFc2J"
2020-10-01 21:10:00,"During Filipino American History Month, we celebrate the community's immense contributions to our country — from early immigrants to the millions today, many who serve in the military or as frontline workers. As President, I'll work alongside them to protect the American people."
2020-10-01 20:20:00,"Three years ago today, Las Vegas was struck by tragedy when a gunman opened fire on the Route 91 Harvest Festival. It remains the deadliest mass shooting in modern U.S. history.

As we remember those we lost, we must take action to ensure it never happens again."
2020-10-01 19:08:00,Jill and I wish a happy Mid-Autumn Festival to all those celebrating. We join you in hoping for a future filled with peace and prosperity — and hope your festivities lead to a bountiful harvest in the year ahead.
2020-10-01 19:00:06,RT @ewarren: When news broke about Donald Trump’s taxes (or lack thereof)—a few of you asked me to break it down with my friend @KatiePorte…
2020-10-01 18:45:00,"Jill and I want to wish a very happy birthday to President Carter –– a patriot, a humanitarian, and a friend. Thank you for your tireless dedication to our country and to the world. https://t.co/SrajBmltek"
2020-10-01 17:40:00,"On behalf of Jill and our entire family, I want to wish the Korean-American community a happy Chuseok. May your celebrations be filled with laughter, joy, and plenty of good food. 행복한 한가위 보내세요!"
2020-10-01 16:36:00,"I paid my taxes.

These folks paid their taxes.

So why didn’t President Trump pay his? https://t.co/gcRWGnWF57"
2020-10-01 14:40:00,"You determine the outcome of this election — not Donald Trump.

Vote: https://t.co/eoxT07uII9"
2020-10-01 02:00:00,"It's safe to say I've gotten to know the hardworking men and women of @Amtrak over the years — I'm proud to stand with them as they face furloughs due to funding cuts.

These essential workers have kept us moving during this pandemic –– now it's time we have their backs. https://t.co/aoaTYZdhoF"
2020-10-01 01:42:00,"Last night, I went toe-to-toe with Donald Trump and laid out my vision for a stronger, more inclusive America. Check out a few of the top moments from the first debate: https://t.co/H1WFQIxU6y"
2020-10-01 01:02:00,"Folks, it all comes down to this. We’re just a few hours away from our final end-of-quarter deadline before Election Day — and we need your help to hit our goal.

It’s now or never. Chip in to help us beat Donald Trump: https://t.co/dammrUy8yd"
2020-10-01 00:19:33,"We're in Johnstown, Pennsylvania, for the final stop of the Build Back Better Express Tour. Tune in now to watch. https://t.co/WlSuLrlKFI"
2020-10-01 00:12:00,Last night reinforced why I got into this race: We are in a battle for the soul of this nation — and it’s a battle we must win.
2020-09-30 23:46:00,Chip in to help us take this train all the way to 1600 Pennsylvania Ave: https://t.co/i5hXFouYHi https://t.co/jzlKzUO0MJ
2020-09-30 23:19:50,"And do me a favor, make sure to select the train icon when you do. https://t.co/CMIaVb5BRX"
2020-09-30 23:19:49,"I'm giving everything I've got in these final 34 days to make sure we beat Donald Trump, but I can't do it without your help.

Join our grassroots fundraising team to help us win this November. https://t.co/T5CN04xsXo"
2020-09-30 22:30:00,"White supremacy has no place in America.

We shouldn’t have to beg the President of the United States to say that."
2020-09-30 21:52:17,"We're in Greensburg, Pennsylvania, for stop four of the Build Back Better Express Tour. Tune in now to watch. https://t.co/1NOIrJrvJd"
2020-09-30 21:48:00,"Ignore the polls, ignore his tweets, ignore his obnoxious debate performance.

We have to stay focused. We have to win.

Chip in to help us do it: https://t.co/qTfNFIRY9Y"
2020-09-30 21:21:00,"Hello, Greensburg! https://t.co/m7L9zdM8uF"
2020-09-30 19:59:00,Listening to folks and discussing how we can make their lives better. It’s what our Build Back Better Express Tour is all about — and it’s what I’ll do every day as your president. https://t.co/y6m8F2UnQy
2020-09-30 18:55:14,"We're in Pittsburgh, Pennsylvania, for stop three of the Build Back Better Express Tour. Tune in now to watch. https://t.co/KoGBkEKUxS"
2020-09-30 18:37:00,"Donald Trump showed the country last night just how unfit he is to be president. If you weren't able to bear watching it, we condensed it down to one minute for you: https://t.co/uopjSrldzn"
2020-09-30 18:02:00,"I took the Amtrak from Wilmington to Washington, D.C., every day for 36 years. The journey became routine, but the hardworking men and women I met along the way became dear friends. https://t.co/kyikjGKFQ9"
2020-09-30 17:46:00,"Enough with the racist dog whistles, Donald. You wouldn’t know a suburb unless you took a wrong turn. https://t.co/jodPtc0YDE"
2020-09-30 17:07:25,"RT @TeamJoe: Join @JoeBiden and @DrBiden as they travel by 🚂 through OH and PA. Along the way, listen to soothing tunes and watch the sceni…"
2020-09-30 16:24:07,"We're in Alliance, Ohio, for stop two of the Build Back Better Express Tour. Tune in now to watch. https://t.co/N6K38Z0ANO"
2020-09-30 14:01:43,All aboard! Tune in as @DrBiden and I kick off our train tour through Ohio and Pennsylvania. https://t.co/z2m4tpAHNJ
2020-09-30 12:15:00,Had enough? https://t.co/4W5OSoRzXI
2020-09-30 11:35:00,There’s no other way to put it: the President of the United States refused to disavow white supremacists on the debate stage last night. https://t.co/Q3VZTW1vUV
2020-09-30 03:32:00,"Folks, we don't have to put up with four more years of that. https://t.co/aIt2BNuQg3"
2020-09-30 03:19:00,This. This is Donald Trump's America. https://t.co/wld2mmGTwe
2020-09-30 02:58:00,"After tonight, the choice in this election has never been clearer — and with 35 days to go, the stakes have never been higher. Tomorrow marks our final end-of-quarter deadline, and we need your help to hit our goal.

Chip in to help beat Donald Trump: https://t.co/qenDA6FsjW"
2020-09-30 02:55:00,You heard a lot come out of President Trump’s mouth. Can you name one thing he said to actually make your life better?
2020-09-30 02:54:00,You have it in your control to determine what this country’s gonna look like the next four years. Is it going to change –– or are you going to get four more years of these lies? https://t.co/eoxT07uII9
2020-09-30 02:52:00,We need a president who will bring us together — not tear us further apart. https://t.co/kGfg63xbYE
2020-09-30 02:48:00,You determine the outcome of this election. Vote. Vote. Vote. https://t.co/Ros3XuU16k
2020-09-30 02:36:00,"Under this president, we have become weaker, sicker, poorer, more divided, and more violent. 

When I was vice president, we inherited a recession, I was asked to fix it, and I did.

We left Donald Trump a booming economy, and he caused a recession. https://t.co/uEMPaTtZ7F"
2020-09-30 02:32:00,Go to: https://t.co/eoxT07uII9
2020-09-30 02:22:00,"Under this president, we’ve become weaker, sicker, poorer, more divided, and more violent."
2020-09-30 02:21:00,Beau Biden was not a loser. https://t.co/hwzlZrjh75
2020-09-30 02:11:00,Donald Trump isn't a law and order president. He's a president who breaks the law and creates disorder.
2020-09-30 02:09:00,"Donald Trump talks a lot about the art of the deal. But under his watch, China has perfected the art of the steal. https://t.co/OSTsHHTtBQ"
2020-09-30 02:07:00,RT @TeamJoe: .@realDonaldTrump wants to cut health care for millions during a global pandemic. Seems accurate. https://t.co/LUMGbBqk2I
2020-09-30 02:06:56,"RT @TeamJoe: “Will you shut up, man.” -@JoeBiden https://t.co/AQHZdedSxf"
2020-09-30 02:05:00,"More jobs were created in the final three years of the Obama-Biden Administration than in the first three years of Donald Trump’s presidency. 

A million and a half more jobs. https://t.co/3Y75JhJY0n"
2020-09-30 02:02:00,"On average, roughly 750 to 1,000 Americans are dying from COVID every day.

When Donald Trump was presented with that number, he said, “It is what it is.”

It is what it is because Donald Trump is who he is. https://t.co/OOm2pVRijz"
2020-09-30 01:50:00,"Show us your tax returns, @realDonaldTrump."
2020-09-30 01:49:00,Donald Trump is the worst president we've ever had.
2020-09-30 01:36:00,"When I hear 200,000 deaths, I think of the empty chairs at dining room tables all across the country, which just months ago were filled by loved ones.

It didn’t have to be this bad."
2020-09-30 01:33:00,It is what it is because Donald Trump is who he is.
2020-09-30 01:29:00,The American people deserve to have a say in who the Supreme Court nominee is. https://t.co/jnFXiDkt2c
2020-09-30 01:25:00,"President Trump keeps promising to protect Americans with pre-existing conditions, but the truth is he’s in Court trying to rip their protections away.

And now, he’s trying to jam through the confirmation of a Justice who will help him get it done.

We can’t let him win."
2020-09-30 00:45:00,"I’m about to step on stage to debate Donald Trump for the first time. But before I do, can you chip in to show him the power of our grassroots base? Every donation — big or small — goes a long way. https://t.co/HiNSLIqIPQ"
2020-09-30 00:10:00,"This election is Scranton vs. Park Avenue — and with your help, Scranton will win. https://t.co/WxHNrVKIdb"
2020-09-29 23:25:00,"It’s debate night, so I’ve got my earpiece and performance enhancers ready. https://t.co/EhOiWdjh1b"
2020-09-29 23:00:01,"Folks, the big night is finally here. Tune in at 9 PM ET for the first presidential debate. https://t.co/SqCWN1eKED"
2020-09-29 22:05:00,"If we’re elected, @KamalaHarris and I will wake up every single morning to fight for the middle class. For Main Street. For the folks who keep our country running.

We’re going to make our government work for everyone — not just the wealthy and well-connected."
2020-09-29 20:45:00,You deserve a president who tells you the truth. https://t.co/YcIMDYZr66
2020-09-29 20:06:00,"It’s grassroots donors like you who power our campaign. And I’m counting on you to help us meet our end-of-quarter fundraising goal.

If you’re able, please chip in before tomorrow night’s big deadline: https://t.co/JDpr6U0evX"
2020-09-29 17:43:00,"The American people deserve transparency from their leaders, it's why as of today, I've released 22 years of my tax returns. https://t.co/6fwL20fWeI"
2020-09-29 17:12:54,"RT @truth: Truth — and we can’t stress this enough, folks — over lies https://t.co/sc8oWw1tzH"
2020-09-29 15:18:00,"With casualties rapidly mounting in and around Nagorno-Karabakh, the Trump Administration needs to call the leaders of Armenia and Azerbaijan immediately to de-escalate the situation. It must also demand others — like Turkey — stay out of this conflict. https://t.co/C41YKEGTyA"
2020-09-29 14:32:00,"The American people understand the urgency of this moment. They're voting in droves because their health care hangs in the balance.

But Donald Trump doesn't care — he sees a chance to eliminate Obamacare and rip away health care protections from millions.

It's unconscionable."
2020-09-29 01:15:00,"I believe there's no greater economic engine in the world than the hard work and ingenuity of the American people — and I witnessed it firsthand last week in Manitowoc, Wisconsin.

Together, we're going to make sure the future is made here in America. https://t.co/tw7tv6sPKT"
2020-09-29 00:30:00,"Folks, this is a big week for our campaign: Tomorrow, I face Donald Trump on the debate stage for the first time — and Wednesday is our final end-of-quarter fundraising deadline.

We can't afford to fall short here. Chip in today: https://t.co/PBlWnV8pBr"
2020-09-28 23:59:00,".@TheRock is right: Your vote is your voice — and it’s up to all of us to make our voices heard this November.

Make your plan to vote today: https://t.co/eoxT07uII9 https://t.co/qxteF3FjdX"
2020-09-28 23:10:00,"I'm not looking to punish anyone, but it's about time the super-wealthy and corporate America start paying their fair share."
2020-09-28 21:40:00,"Whether it's $7.50, $75, or $750 — every donation makes a big difference during this final stretch.

Chip in to help us get Donald Trump out of the White House: https://t.co/ttsZXljWG1"
2020-09-28 20:00:01,President Trump can claim he wants to protect people with pre-existing conditions all he wants — but the fact is he’s fighting tooth and nail to take their protections away.
2020-09-28 18:46:51,RT @KamalaHarris: American people deserve to have their voices heard when it comes to the next justice who serves on the Supreme Court. Tun…
2020-09-28 18:15:00,"How much more did you pay in taxes than President Trump?

Head to https://t.co/h9ZZ0iBuiE to find out. https://t.co/w689uVoHq7"
2020-09-28 17:07:00,"Here's the deal: Until we deal with COVID-19, we'll never get our economy fully back on track, get our kids safely back to school, or get our lives back.

It's why as president, I won't waste a day getting this virus under control. https://t.co/xjxsDmKPe3"
2020-09-28 14:15:00,"There's no mystery when it comes to what's happening with the Supreme Court. President Trump and Republicans have been trying to throw out Obamacare for years — and now they see an opening to get it done.

We can't let them get away with it."
2020-09-28 02:08:02,"RT @TeamJoe: Teachers paid $7,239
Firefighters paid $5,283
Nurses paid $10,216

Donald Trump paid $750 https://t.co/5YE1cbYsBN"
2020-09-27 23:05:00,"On this Gold Star Mother's and Family's Day, Jill and I are keeping the loved ones of our fallen heroes in our prayers. May we never fail to honor them and carry their spirit with us every day."
2020-09-27 21:15:00,"Jill, Kamala, Doug, and our families all extend our warmest wishes to all who observe Yom Kippur. May you have an easy and meaningful fast. And may you be sealed in the Book of Life. https://t.co/z4EMRDH8Y5"
2020-09-27 20:20:00,The truth is the economy wasn’t working for folks long before these crises hit. It’s why @KamalaHarris and I won’t just build back to the way things were — we’ll build back better. We won’t be satisfied until the economy starts working for everyone.
2020-09-27 18:50:39,RT @TheDemocrats: It takes less than 30 seconds. Register to vote at https://t.co/ZKn8fJEh9z. https://t.co/xVWTEACbcx
2020-09-27 17:31:44,"RT @KamalaHarris: From the beginning, Trump knew how deadly coronavirus was—but he lied to the American people about the threat it posed. A…"
2020-09-27 16:05:56,The decisions of the U.S. Supreme Court affect our everyday lives — and the American people deserve to have their voices heard when it comes to who serves on the Court. Tune in as I deliver remarks on President Trump’s nomination. https://t.co/N9HmjDXKMw
2020-09-27 15:15:00,These folks know that we can’t saddle this country with four more years of Donald Trump. https://t.co/6a3GAHCPyC
2020-09-27 12:45:57,"Thank you @TheRock for your support at this critical moment for our nation.

You said it best: This election is about earning the respect of the American people. It’s about decency. It’s about electing leaders who tell the truth.

Thanks again, DJ. Next time we’re talking cars. https://t.co/V5kHR5fQbe"
2020-09-26 23:50:00,"In the middle of a pandemic, Donald Trump is trying to force through the confirmation of a Justice who will help him destroy Obamacare.

Health care is at stake. Protections for pre-existing conditions are at stake.

We can't let them win. https://t.co/zIdPmxzYtQ"
2020-09-26 23:00:00,The Senate shouldn't vote until the American people do.
2020-09-26 22:15:00,"Supreme Court decisions affect our everyday lives, and the Constitution was designed to give voters a voice on who makes those decisions.

The Senate shouldn't act until after the American people select their next president and the next Congress.

Americans deserve to be heard."
2020-09-26 21:24:00,"Today, President Trump nominated Judge Amy Coney Barrett to the Supreme Court — a jurist with a written track record of disagreeing with the Court’s decision to uphold the Affordable Care Act.

Vote like your health care is on the ballot — because it is. https://t.co/TDBQOVLP4K"
2020-09-26 20:15:00,"When Ebola hit, President Obama and I took swift action and successfully contained the virus.

After COVID-19 hit, President Trump lied to the American people and said it would miraculously ""disappear.""

Now, over 200,000 lives have been cut short.

It's a national tragedy."
2020-09-26 18:10:56,"RT @DNCWarRoom: NEW AD: Meet Samantha &amp; her daughter Josephine, one of the millions of families threatened by Trump’s failed coronavirus re…"
2020-09-26 17:30:00,"At this moment, we're facing both the worst public health crisis of our lifetime and the existential threat of climate change.

We need a president who believes in science."
2020-09-26 16:07:00,Today is Public Lands Day and National Hunting and Fishing Day — and what better way to celebrate than the long overdue removal of William Perry Pendley from @blmnational. It's a victory for everyone who values our public lands over those who want to exploit them for profit. https://t.co/lZxDF4PzH6
2020-09-26 14:57:00,"If I'm elected, I won't wait to take action on COVID-19.

Minutes after the race is called, I’ll call Dr. Fauci and ask him to stay on.

During my transition, I’ll bring together experts and leaders from both parties to chart a path forward.

We will overcome this, together."
2020-09-26 00:15:00,"Thanks for a great trip, Minnesota! Don’t forget that early voting is now open across the state. Head to https://t.co/7PghlU2FSm to make your plan to vote today. https://t.co/xRLkPOGwcr"
2020-09-25 22:28:00,"Today, Justice Ginsburg made history one last time — and I was grateful to be there to pay my respects. May her memory be a blessing — and may we continue to be voices for justice in her name. https://t.co/TMJeYw0d89"
2020-09-25 22:05:00,"The unrelenting impact of climate change affects every single one of us.

It requires action, not denial. It requires leadership, not scapegoating.

It requires a president to meet the threshold duty of the office — to care, for everyone."
2020-09-25 21:00:01,"We are in the middle of a climate emergency — and every day that Donald Trump remains in the White House further threatens the future of our planet.

We have to vote him out. https://t.co/NkSJ7bvBoE"
2020-09-25 19:44:00,"Obamacare was—and is—a big deal. As president, I’ll protect and build on it, lower health care costs, and give Americans the opportunity to choose a new public option.

We’re going to make sure everyone has access to the affordable health care they need. https://t.co/34NCSYhO2C"
2020-09-25 18:31:00,Health care is a right — not a privilege.
2020-09-25 17:08:00,"In the middle of a global pandemic, President Trump is trying to get the U.S. Supreme Court to eliminate Obamacare and rip health care protections away from 100 million Americans with pre-existing conditions.

Don't forget that."
2020-09-25 15:22:00,"Thank you, @CindyMcCain. Your support and your friendship mean the world to me. John and I didn't always agree on the issues, but we put aside our differences to find common ground and move the country forward — it's what I'll do every day as president. https://t.co/KheAlsKt73"
2020-09-24 23:54:15,"I've spent my career working to end violence against women and will fight to end the epidemic of missing and murdered indigenous women. I applaud Congress for passing Savanna's Act this week.

Now, the Senate and President Trump need to reauthorize VAWA. It's long overdue. https://t.co/Xru7YzAUBD"
2020-09-24 22:40:00,"Once again, we are called to ask ourselves whether justice could be equally applied in America. But what's clear is that today in America, Black women deserve better."
2020-09-24 22:12:05,"The Trump Administration says ""the entire ACA must fall.""

They are arguing to strip millions of Americans of health care in the middle of a pandemic.

We can't let him win. https://t.co/bcwiGz1HOn"
2020-09-24 20:56:55,"In-person early voting should be easy and convenient for all. The Flint, MI City Clerk's office will be open the last three weekends before Election Day for folks to cast their ballots. It's an example that cities and states across the country should follow."
2020-09-24 20:49:47,"Michigan — You don’t have to wait until November 3rd to cast your ballot, early voting begins today across the state.

It's easy and it's important: head to https://t.co/iKOSl3K6fS to make your plan to vote early. https://t.co/KUDDuF8NZW"
2020-09-24 20:33:01,"En el Día de la Virgen de las Mercedes, acompaño en solidaridad a todos los defensores de derechos humanos de Cuba, Nicaragua y Venezuela, y rezo por la liberación de todos los presos políticos."
2020-09-24 20:32:14,"On this Feast Day of Our Lady of Mercy, I stand in solidarity with all defenders of human rights from Cuba, Nicaragua, and Venezuela — and pray for the freedom of all political prisoners."
2020-09-24 20:06:00,Florida — I'm counting on you to vote and help us win the battle for the soul of this nation. Ballots are being sent out today across the state — head to https://t.co/uAcduFyKm5 to request yours.
2020-09-24 16:10:00,"We are a more just, more equal nation because of Justice Ginsburg. Now it’s up to all of us to carry on her fight. https://t.co/kFJygqQN0t"
2020-09-24 03:05:00,"Even amidst the profound grief &amp; anger today's decision generated, violence is never &amp; can never be the answer. Those who engage in it must be held accountable. Jill &amp; I are keeping the officers shot tonight in Louisville in our prayers. We wish them both a swift &amp; full recovery."
2020-09-24 02:40:00,"The 200,000 people we've lost to COVID-19 weren't nobodies, Mr. President.

They were our parents and grandparents, sons and daughters, friends and co-workers.

They were Americans. https://t.co/EcdaEiwgUS"
2020-09-24 02:20:00,"As Juan Guaidó speaks about the Venezuelan humanitarian crisis and the crimes against humanity perpetrated by Maduro, I reaffirm my commitment to stand with the Venezuelan people.

A Biden-Harris administration will always champion democracy and human rights around the world. https://t.co/N2uhrYOBcx"
2020-09-24 02:07:00,"We must continue to speak Breonna Taylor’s name, support her family still in grieving, and never give up on ensuring the full promise of America for every American. https://t.co/KJU21tQq4B"
2020-09-23 16:57:21,"To build our nation back better than before, we have to advance racial equity across the American economy. I’m in Charlotte, North Carolina, with @CP3 to discuss how we’ll get it done. Tune in. https://t.co/sSA8GZqX5J"
